timestamp,category,amount,is_impulsive
2024-10-04 20:11:00,Travel,1083.9,0
2024-09-18 10:32:00,Travel,1204.6,0
2024-09-28 19:22:00,Shopping,5673.23,1
2024-09-28 17:27:00,Utilities,2112.58,0
2024-10-26 23:50:00,Shopping,4138.51,1
2024-08-22 00:27:00,Health,1658.24,0
2024-08-28 02:00:00,Food,1760.46,0
2024-08-23 07:19:00,Shopping,6124.73,1
2024-10-06 22:19:00,Shopping,1067.37,1
2024-09-18 02:39:00,Shopping,5835.61,1
2024-09-25 09:25:00,Food,1362.19,0
2024-11-22 20:16:00,Entertainment,3676.37,0
2024-10-29 06:22:00,Travel,2214.82,0
2024-10-23 22:58:00,Shopping,588.21,1
2024-09-29 06:51:00,Utilities,3778.57,0
2024-11-17 22:30:00,Health,2140.18,0
2024-12-21 05:46:00,Shopping,4345.03,0
2024-12-15 09:01:00,Utilities,3395.29,0
2024-10-28 04:08:00,Food,2462.98,0
2024-12-15 10:43:00,Travel,278.59,0
2024-11-01 05:35:00,Utilities,1242.28,0
2024-08-26 23:35:00,Entertainment,4943.35,1
2024-10-27 13:12:00,Entertainment,520.59,0
2024-09-14 20:05:00,Health,714.54,0
2024-12-18 17:24:00,Travel,1624.93,0
2024-11-05 08:06:00,Entertainment,4267.19,0
2024-10-30 04:04:00,Shopping,6877.93,1
2024-08-02 11:24:00,Entertainment,4862.92,1
2024-09-01 19:42:00,Entertainment,4275.96,0
2024-10-10 13:57:00,Entertainment,6959.62,1
2024-09-03 09:44:00,Shopping,1203.74,0
2024-08-07 17:32:00,Health,3154.76,0
2024-10-03 13:33:00,Utilities,1122.81,0
2024-10-17 13:47:00,Utilities,600.52,0
2024-10-28 00:57:00,Travel,460.63,0
2024-08-17 15:56:00,Travel,991.04,0
2024-12-08 01:08:00,Entertainment,1919.19,0
2024-08-18 11:35:00,Travel,3263.74,0
2024-10-30 23:34:00,Shopping,6766.39,1
2024-09-25 23:47:00,Food,352.06,0
2024-12-13 14:31:00,Food,1859.05,0
2024-09-25 23:02:00,Health,2901.11,0
2024-11-19 05:56:00,Utilities,958.66,0
2024-12-19 14:18:00,Shopping,6801.07,1
2024-08-09 09:03:00,Utilities,181.27,0
2024-10-03 18:25:00,Health,227.06,0
2024-12-06 04:18:00,Entertainment,6586.03,1
2024-09-08 22:58:00,Utilities,1459.61,0
2024-12-26 11:34:00,Food,3171.16,0
2024-10-07 05:32:00,Shopping,4764.31,1
2024-08-21 12:45:00,Entertainment,3506.69,0
2024-10-06 19:19:00,Travel,2909.44,0
2024-09-14 00:44:00,Travel,100.43,0
2024-08-05 05:33:00,Entertainment,1852.99,0
2024-10-22 12:22:00,Shopping,2308.34,0
2024-10-07 11:50:00,Travel,729.27,0
2024-12-19 14:29:00,Shopping,340.52,0
2024-12-02 20:20:00,Entertainment,5230.15,1
2024-10-23 18:09:00,Health,2563.28,0
2024-12-07 12:35:00,Health,2506.61,0
2024-11-28 06:32:00,Health,2391.11,0
2024-11-10 10:49:00,Food,3194.15,0
2024-10-24 06:45:00,Travel,2174.68,0
2024-10-03 12:10:00,Food,449.02,0
2024-09-28 10:05:00,Shopping,5071.95,1
2024-08-15 02:40:00,Shopping,698.89,0
2024-10-07 14:21:00,Travel,1581.05,0
2024-09-16 20:35:00,Utilities,126.99,0
2024-11-20 10:17:00,Health,1771.76,0
2024-09-06 15:36:00,Health,3847.15,0
2024-09-04 15:28:00,Entertainment,4930.38,1
2024-12-11 15:38:00,Travel,814.82,0
2024-11-23 19:29:00,Utilities,1269.79,0
2024-11-25 06:07:00,Food,1987.19,0
2024-11-06 13:56:00,Entertainment,3581.84,0
2024-09-20 04:56:00,Entertainment,5849.96,1
2024-12-19 13:34:00,Food,3738.3,0
2024-12-29 23:12:00,Food,540.62,0
2024-10-04 00:22:00,Shopping,6696.27,1
2024-08-12 06:02:00,Health,3905.81,0
2024-09-22 06:33:00,Shopping,1772.11,0
2024-10-07 15:22:00,Food,817.22,0
2024-10-26 07:18:00,Entertainment,2623.36,0
2024-08-27 05:37:00,Food,2617.99,0
2024-09-24 12:58:00,Food,3305.89,0
2024-11-03 10:11:00,Entertainment,5469.93,1
2024-10-25 20:19:00,Health,2738.33,0
2024-12-05 00:30:00,Health,1972.38,0
2024-08-24 10:06:00,Food,1094.46,0
2024-11-04 22:58:00,Food,3812.88,0
2024-11-04 11:23:00,Health,113.78,0
2024-10-09 10:58:00,Utilities,1422.45,0
2024-10-07 12:10:00,Health,3586.59,0
2024-10-19 17:05:00,Utilities,3328.71,0
2024-08-19 02:43:00,Food,2706.19,0
2024-11-08 10:14:00,Shopping,1046.75,0
2024-09-03 17:16:00,Shopping,659.87,0
2024-08-02 10:20:00,Utilities,1646.76,0
2024-12-06 23:50:00,Shopping,2826.19,1
2024-12-27 21:01:00,Shopping,1435.44,0
2024-08-09 09:22:00,Health,341.01,0
2024-09-05 09:41:00,Travel,665.37,0
2024-10-03 10:59:00,Entertainment,4174.68,0
2024-10-04 13:59:00,Shopping,718.05,0
2024-08-22 17:11:00,Food,3316.99,0
2024-09-19 10:31:00,Food,2584.67,0
2024-09-29 06:59:00,Travel,1503.37,0
2024-11-25 08:26:00,Travel,3279.11,0
2024-09-28 09:33:00,Shopping,3290.32,0
2024-10-27 14:50:00,Food,2888.03,0
2024-12-20 22:45:00,Health,900.38,0
2024-09-20 08:55:00,Food,781.48,0
2024-08-23 05:01:00,Travel,157.59,0
2024-08-20 02:05:00,Shopping,886.99,0
2024-10-08 11:49:00,Food,2920.71,0
2024-11-07 19:03:00,Entertainment,1466.63,0
2024-09-20 16:29:00,Travel,800.82,0
2024-10-30 05:44:00,Entertainment,6486.45,1
2024-10-18 19:02:00,Entertainment,4717.76,1
2024-09-21 01:32:00,Health,944.04,0
2024-09-30 19:29:00,Utilities,1333.13,0
2024-12-20 13:47:00,Food,1152.68,0
2024-09-11 15:51:00,Shopping,1129.46,0
2024-09-16 06:08:00,Food,3189.1,0
2024-08-20 18:58:00,Shopping,4495.76,0
2024-10-01 06:53:00,Entertainment,838.26,0
2024-12-16 00:43:00,Utilities,3094.72,0
2024-11-25 19:17:00,Utilities,1818.66,0
2024-10-04 16:28:00,Health,2351.71,0
2024-11-27 17:22:00,Shopping,4049.51,0
2024-12-10 19:55:00,Travel,3027.73,0
2024-08-18 20:04:00,Food,3527.42,0
2024-12-14 04:33:00,Shopping,4335.27,0
2024-10-14 00:18:00,Utilities,1734.85,0
2024-11-01 19:03:00,Travel,824.57,0
2024-12-09 23:16:00,Food,2441.23,0
2024-09-09 20:49:00,Entertainment,1189.0,0
2024-11-27 05:21:00,Travel,1461.09,0
2024-09-23 21:17:00,Entertainment,4811.82,1
2024-12-08 18:06:00,Entertainment,1787.57,0
2024-12-25 04:30:00,Health,3245.19,0
2024-11-26 05:13:00,Entertainment,4641.77,1
2024-08-08 16:29:00,Utilities,1286.44,0
2024-11-02 00:49:00,Entertainment,417.94,0
2024-12-16 08:35:00,Travel,3038.0,0
2024-12-10 18:38:00,Food,642.23,0
2024-09-19 04:52:00,Shopping,3898.57,0
2024-08-27 15:06:00,Food,3196.65,0
2024-10-18 21:32:00,Utilities,3531.03,0
2024-12-12 23:31:00,Travel,3129.66,0
2024-11-25 18:55:00,Food,2488.3,0
2024-10-02 11:20:00,Utilities,2426.59,0
2024-08-07 20:07:00,Food,2790.06,0
2024-10-12 18:13:00,Shopping,5302.13,1
2024-08-12 09:13:00,Shopping,4093.66,0
2024-11-27 08:58:00,Travel,3293.82,0
2024-09-22 18:05:00,Health,322.6,0
2024-12-15 13:44:00,Food,1588.04,0
2024-12-24 13:57:00,Utilities,671.57,0
2024-08-22 02:53:00,Entertainment,5724.85,1
2024-09-06 07:52:00,Entertainment,5558.63,1
2024-08-18 12:15:00,Utilities,3721.68,0
2024-09-20 17:50:00,Utilities,1240.18,0
2024-11-19 18:38:00,Health,1387.89,0
2024-11-23 04:47:00,Entertainment,5206.6,1
2024-11-27 15:16:00,Shopping,1249.68,0
2024-10-29 02:39:00,Entertainment,4952.25,1
2024-12-04 16:43:00,Utilities,279.67,0
2024-11-18 17:03:00,Utilities,183.75,0
2024-08-24 14:37:00,Health,953.0,0
2024-08-05 06:14:00,Health,1700.38,0
2024-11-08 05:08:00,Food,1067.86,0
2024-11-07 20:53:00,Health,974.97,0
2024-08-17 18:49:00,Health,2667.66,0
2024-08-09 06:26:00,Utilities,2569.33,0
2024-09-04 00:57:00,Utilities,1675.02,0
2024-09-19 08:23:00,Entertainment,3895.85,0
2024-10-15 14:23:00,Food,1061.66,0
2024-09-10 00:04:00,Utilities,3172.85,0
2024-12-12 23:20:00,Utilities,2099.79,0
2024-11-27 01:54:00,Utilities,3298.8,0
2024-09-17 05:55:00,Health,276.71,0
2024-11-05 10:02:00,Entertainment,6468.53,1
2024-12-25 15:36:00,Shopping,4799.78,1
2024-11-10 01:12:00,Utilities,2402.46,0
2024-12-06 16:09:00,Utilities,3495.66,0
2024-11-30 10:07:00,Shopping,1396.06,0
2024-11-24 22:38:00,Travel,2050.33,0
2024-09-07 01:48:00,Health,3995.4,0
2024-09-28 07:16:00,Utilities,701.95,0
2024-09-06 00:16:00,Health,631.98,0
2024-09-20 12:28:00,Entertainment,2626.8,0
2024-10-19 03:33:00,Utilities,3453.18,0
2024-08-14 21:23:00,Travel,3620.55,0
2024-09-02 10:00:00,Shopping,4626.4,1
2024-09-03 13:32:00,Food,3197.03,0
2024-11-20 12:46:00,Food,1433.28,0
2024-08-18 11:36:00,Entertainment,6129.36,1
2024-09-06 03:51:00,Health,740.03,0
2024-11-11 01:20:00,Food,2227.69,0
2024-10-05 04:46:00,Health,3753.7,0
2024-08-14 09:06:00,Food,1054.63,0
2024-11-20 16:06:00,Utilities,428.26,0
2024-11-27 07:09:00,Entertainment,3681.5,0
2024-11-01 21:06:00,Health,630.26,0
2024-10-06 13:04:00,Entertainment,6809.14,1
2024-12-29 15:44:00,Shopping,6192.61,1
2024-12-17 18:17:00,Shopping,2603.22,0
2024-09-01 19:00:00,Travel,3464.81,0
2024-08-18 07:22:00,Shopping,4360.65,0
2024-09-25 18:40:00,Utilities,1845.65,0
2024-11-23 05:12:00,Health,3312.97,0
2024-10-19 14:55:00,Travel,2455.9,0
2024-12-29 01:21:00,Food,103.38,0
2024-10-01 09:19:00,Travel,1088.96,0
2024-09-03 18:03:00,Health,453.41,0
2024-12-25 10:36:00,Food,1373.88,0
2024-11-19 05:13:00,Shopping,1516.93,0
2024-08-01 10:01:00,Food,2378.7,0
2024-11-03 06:34:00,Travel,1845.26,0
2024-10-03 23:53:00,Shopping,5513.28,1
2024-09-29 03:21:00,Utilities,1168.22,0
2024-08-22 02:38:00,Food,106.89,0
2024-11-10 05:14:00,Health,2462.93,0
2024-08-23 19:45:00,Utilities,2303.29,0
2024-12-27 13:08:00,Shopping,2639.66,0
2024-11-23 09:24:00,Entertainment,2996.2,0
2024-10-06 11:31:00,Travel,3114.17,0
2024-09-26 23:31:00,Utilities,2474.39,0
2024-09-05 11:13:00,Health,2597.59,0
2024-12-22 13:55:00,Utilities,2947.57,0
2024-11-21 16:18:00,Health,3827.01,0
2024-10-31 06:16:00,Entertainment,6020.35,1
2024-10-16 01:18:00,Shopping,2228.22,0
2024-09-19 14:55:00,Travel,2725.24,0
2024-11-09 03:29:00,Food,1663.6,0
2024-08-14 00:35:00,Utilities,1896.73,0
2024-09-25 01:06:00,Travel,2376.39,0
2024-12-12 07:37:00,Food,1332.49,0
2024-10-06 22:21:00,Entertainment,1917.61,1
2024-08-31 03:07:00,Utilities,3314.49,0
2024-09-22 17:12:00,Travel,772.38,0
2024-09-07 17:34:00,Health,2551.96,0
2024-10-28 04:18:00,Utilities,941.2,0
2024-08-07 11:21:00,Shopping,5842.12,1
2024-09-19 16:23:00,Entertainment,1069.67,0
2024-09-18 10:18:00,Health,1245.88,0
2024-12-15 02:36:00,Travel,1151.81,0
2024-10-25 19:00:00,Travel,2612.33,0
2024-08-27 11:08:00,Travel,3401.24,0
2024-11-19 14:22:00,Shopping,5879.19,1
2024-12-02 15:24:00,Food,1656.71,0
2024-11-20 06:37:00,Entertainment,3320.68,0
2024-08-31 18:42:00,Travel,1116.6,0
2024-10-15 05:51:00,Shopping,3603.75,0
2024-08-31 00:38:00,Travel,2197.08,0
2024-08-18 18:00:00,Entertainment,575.49,0
2024-10-19 19:20:00,Food,1758.87,0
2024-12-16 20:09:00,Health,1597.56,0
2024-11-18 14:13:00,Travel,3176.67,0
2024-12-02 00:56:00,Shopping,4790.07,1
2024-08-20 01:25:00,Entertainment,554.63,0
2024-12-25 02:20:00,Shopping,515.02,0
2024-09-27 20:22:00,Shopping,4935.61,1
2024-10-11 18:07:00,Health,2094.4,0
2024-08-05 01:21:00,Utilities,1096.56,0
2024-08-02 14:30:00,Health,638.78,0
2024-09-16 14:06:00,Utilities,2741.83,0
2024-10-08 05:47:00,Food,310.17,0
2024-11-26 12:12:00,Food,3521.56,0
2024-10-23 00:10:00,Health,1463.44,0
2024-11-08 01:03:00,Entertainment,1963.71,0
2024-12-20 22:07:00,Utilities,3725.01,0
2024-08-03 01:09:00,Utilities,2525.53,0
2024-09-14 11:04:00,Entertainment,2322.42,0
2024-11-05 22:17:00,Food,628.58,0
2024-09-20 08:31:00,Shopping,4874.11,1
2024-08-04 04:35:00,Health,2919.59,0
2024-10-23 00:25:00,Shopping,3074.73,0
2024-09-14 17:24:00,Utilities,2740.73,0
2024-08-30 04:18:00,Travel,1616.9,0
2024-12-11 18:43:00,Travel,2156.95,0
2024-11-11 00:06:00,Food,1050.5,0
2024-10-01 19:25:00,Entertainment,1826.56,0
2024-12-08 13:01:00,Utilities,2479.59,0
2024-10-18 06:44:00,Utilities,3213.59,0
2024-09-16 01:32:00,Food,544.92,0
2024-09-22 08:26:00,Entertainment,352.62,0
2024-08-15 20:47:00,Shopping,3358.66,0
2024-09-18 15:22:00,Shopping,3174.58,0
2024-11-02 16:26:00,Shopping,4603.67,1
2024-09-04 00:44:00,Shopping,4917.23,1
2024-10-05 03:37:00,Entertainment,3580.04,0
2024-08-06 17:52:00,Shopping,4761.49,1
2024-10-01 12:15:00,Health,3510.15,0
2024-11-26 06:33:00,Health,3283.13,0
2024-09-28 22:47:00,Travel,662.93,0
2024-08-18 12:13:00,Utilities,3284.99,0
2024-11-25 03:05:00,Utilities,1550.78,0
2024-08-06 23:28:00,Shopping,2501.8,1
2024-11-15 07:28:00,Travel,1434.32,0
2024-10-10 17:04:00,Travel,1593.6,0
2024-09-06 10:44:00,Shopping,793.42,0
2024-10-28 01:21:00,Entertainment,4400.21,0
2024-10-02 07:00:00,Food,700.08,0
2024-11-14 05:27:00,Food,1147.18,0
2024-12-25 06:19:00,Health,3255.19,0
2024-10-13 02:03:00,Health,2615.48,0
2024-11-22 14:55:00,Food,930.86,0
2024-12-29 20:20:00,Health,3704.83,0
2024-11-07 12:01:00,Food,2600.72,0
2024-11-04 22:02:00,Entertainment,5831.66,1
2024-10-07 13:21:00,Travel,1892.1,0
2024-10-19 11:39:00,Food,825.28,0
2024-09-20 13:40:00,Travel,1626.46,0
2024-11-20 21:57:00,Travel,348.74,0
2024-12-16 11:23:00,Travel,3346.71,0
2024-08-10 04:02:00,Travel,825.67,0
2024-10-22 07:25:00,Health,3012.14,0
2024-08-19 11:16:00,Food,3215.03,0
2024-10-07 04:53:00,Food,248.82,0
2024-10-06 14:07:00,Entertainment,6843.94,1
2024-10-16 06:25:00,Travel,2366.46,0
2024-09-03 22:47:00,Utilities,138.99,0
2024-10-28 15:10:00,Health,293.27,0
2024-12-02 00:33:00,Food,1073.41,0
2024-10-11 20:48:00,Shopping,4245.35,0
2024-08-25 10:20:00,Utilities,464.12,0
2024-09-25 09:44:00,Utilities,3969.4,0
2024-08-25 08:28:00,Shopping,5549.89,1
2024-08-08 06:51:00,Utilities,3776.27,0
2024-12-13 04:05:00,Utilities,3148.15,0
2024-08-12 21:15:00,Entertainment,5848.33,1
2024-12-16 03:21:00,Food,1740.9,0
2024-08-22 09:06:00,Travel,198.62,0
2024-12-03 07:52:00,Food,1904.7,0
2024-10-28 06:09:00,Health,961.36,0
2024-10-15 16:14:00,Utilities,3566.88,0
2024-12-02 19:30:00,Shopping,6742.65,1
2024-08-07 20:52:00,Utilities,2682.18,0
2024-10-29 17:13:00,Health,570.09,0
2024-11-19 22:47:00,Shopping,2613.48,1
2024-12-10 11:05:00,Shopping,1054.31,0
2024-09-15 23:33:00,Entertainment,5830.05,1
2024-11-02 09:41:00,Entertainment,4729.12,1
2024-08-02 05:14:00,Utilities,2416.64,0
2024-10-28 07:35:00,Food,2641.17,0
2024-08-26 20:12:00,Health,2448.3,0
2024-11-30 09:32:00,Travel,3467.93,0
2024-10-06 13:28:00,Entertainment,2211.74,0
2024-10-05 18:13:00,Utilities,1424.71,0
2024-11-19 01:31:00,Shopping,2001.13,0
2024-11-21 00:48:00,Entertainment,2993.46,0
2024-11-15 17:14:00,Shopping,3445.09,0
2024-10-05 11:56:00,Health,1994.53,0
2024-10-05 22:22:00,Travel,3541.74,0
2024-09-07 17:24:00,Shopping,1602.01,0
2024-12-12 22:09:00,Utilities,1922.97,0
2024-09-14 17:28:00,Travel,3489.63,0
2024-08-16 13:38:00,Entertainment,1018.87,0
2024-12-20 22:28:00,Travel,2628.44,0
2024-12-03 03:36:00,Utilities,2339.2,0
2024-12-20 04:20:00,Shopping,2117.0,0
2024-09-30 00:41:00,Entertainment,6556.75,1
2024-11-14 07:36:00,Shopping,5106.1,1
2024-11-22 18:56:00,Entertainment,6829.83,1
2024-09-01 02:26:00,Utilities,829.06,0
2024-09-04 00:27:00,Travel,1335.87,0
2024-10-09 10:12:00,Entertainment,1808.05,0
2024-12-13 15:37:00,Food,1250.0,0
2024-08-31 15:51:00,Entertainment,1480.07,0
2024-08-30 12:25:00,Shopping,4025.8,0
2024-08-23 15:04:00,Food,810.06,0
2024-10-07 16:55:00,Shopping,3427.1,0
2024-12-11 17:50:00,Entertainment,5031.07,1
2024-11-20 11:27:00,Utilities,3858.4,0
2024-11-27 16:36:00,Shopping,981.7,0
2024-09-29 11:19:00,Food,954.81,0
2024-09-13 09:14:00,Travel,3889.88,0
2024-10-21 01:17:00,Utilities,1982.73,0
2024-08-27 20:43:00,Shopping,1057.5,0
2024-08-27 06:29:00,Health,726.35,0
2024-12-18 08:58:00,Travel,2783.37,0
2024-09-23 15:05:00,Health,239.28,0
2024-12-12 19:13:00,Shopping,1351.99,0
2024-10-17 23:39:00,Shopping,2071.07,1
2024-12-21 08:20:00,Entertainment,647.85,0
2024-12-06 20:56:00,Travel,3868.21,0
2024-10-09 18:27:00,Shopping,4131.22,0
2024-12-03 20:34:00,Food,3565.39,0
2024-09-30 15:18:00,Food,2755.64,0
2024-10-15 17:15:00,Health,2143.4,0
2024-08-12 15:44:00,Utilities,3776.94,0
2024-08-08 17:15:00,Shopping,5407.12,1
2024-08-06 03:28:00,Food,3339.41,0
2024-11-23 20:04:00,Shopping,3055.71,0
2024-08-17 14:38:00,Food,441.49,0
2024-10-09 15:49:00,Utilities,2205.12,0
2024-10-25 12:35:00,Entertainment,5918.72,1
2024-11-15 14:19:00,Entertainment,4820.44,1
2024-12-22 09:43:00,Food,336.23,0
2024-08-23 22:29:00,Travel,2334.83,0
2024-12-18 19:08:00,Health,2367.15,0
2024-12-18 22:44:00,Shopping,5077.77,1
2024-09-27 22:26:00,Utilities,379.46,0
2024-12-25 10:59:00,Utilities,470.04,0
2024-08-30 21:08:00,Entertainment,2620.59,0
2024-08-24 11:04:00,Food,665.89,0
2024-11-04 22:45:00,Utilities,2374.21,0
2024-10-31 16:42:00,Utilities,3449.27,0
2024-08-11 12:19:00,Utilities,885.71,0
2024-09-06 21:11:00,Shopping,6923.17,1
2024-12-18 02:18:00,Food,1699.93,0
2024-08-27 21:14:00,Travel,2044.82,0
2024-08-25 22:04:00,Health,2923.61,0
2024-10-31 06:22:00,Health,2167.65,0
2024-10-30 21:23:00,Shopping,1090.63,0
2024-10-16 22:11:00,Health,3294.81,0
2024-09-05 22:27:00,Travel,725.52,0
2024-08-13 23:45:00,Utilities,3974.69,0
2024-09-22 13:51:00,Health,3468.82,0
2024-10-25 09:14:00,Food,256.19,0
2024-09-26 03:41:00,Entertainment,6310.94,1
2024-08-24 13:10:00,Travel,1167.47,0
2024-09-17 18:37:00,Food,471.83,0
2024-08-02 02:04:00,Utilities,167.56,0
2024-12-25 00:25:00,Entertainment,5644.82,1
2024-11-12 05:16:00,Health,255.87,0
2024-08-02 11:40:00,Shopping,438.35,0
2024-08-18 14:58:00,Health,2484.1,0
2024-11-15 07:20:00,Travel,3610.72,0
2024-11-25 05:04:00,Health,3335.0,0
2024-08-15 21:02:00,Travel,3720.81,0
2024-10-29 18:14:00,Entertainment,5826.76,1
2024-11-10 19:54:00,Food,1110.04,0
2024-12-22 06:18:00,Shopping,4555.44,1
2024-08-13 07:29:00,Food,2656.95,0
2024-11-21 21:00:00,Health,2279.06,0
2024-09-10 08:42:00,Food,392.3,0
2024-12-26 02:18:00,Travel,3182.8,0
2024-08-06 05:40:00,Utilities,1195.13,0
2024-11-22 18:09:00,Health,2138.57,0
2024-09-30 09:02:00,Travel,881.2,0
2024-08-14 08:42:00,Utilities,1129.93,0
2024-11-15 16:20:00,Health,2892.97,0
