timestamp,category,amount,is_impulsive
2024-08-15 22:37:03,Utilities,89.09,0
2024-10-22 19:04:42,Utilities,167.52,0
2024-12-26 15:16:34,Health,160.27,0
2024-04-16 20:50:56,Food,107.49,0
2024-09-28 21:24:03,Shopping,140.9,1
2024-04-15 18:34:42,Entertainment,67.86,1
2024-01-23 21:03:31,Utilities,621.29,1
2024-10-07 12:37:00,Shopping,193.7,0
2024-03-06 16:36:14,Shopping,136.55,0
2024-07-25 11:29:42,Food,44.94,0
2024-01-12 09:17:30,Health,91.37,0
2024-09-02 21:38:06,Food,102.9,0
2024-05-27 05:47:39,Utilities,191.03,0
2024-05-27 10:36:52,Entertainment,59.25,0
2024-01-15 12:43:55,Utilities,150.97,0
2024-04-18 14:36:14,Entertainment,147.28,0
2024-08-20 22:04:19,Food,33.37,0
2024-04-16 05:12:23,Health,86.95,0
2024-12-15 15:52:02,Entertainment,96.31,0
2024-10-20 09:45:58,Shopping,141.97,0
2024-04-16 17:53:31,Food,113.12,0
2024-05-27 09:17:01,Entertainment,180.93,0
2024-12-19 13:07:32,Shopping,110.67,0
2024-02-03 07:52:02,Health,45.95,0
2024-03-13 23:12:05,Travel,166.83,1
2024-04-05 16:42:47,Food,30.83,0
2024-03-08 10:55:05,Shopping,81.78,1
2024-08-21 06:10:16,Food,352.44,1
2024-04-08 12:35:17,Food,76.8,0
2024-08-27 16:27:28,Utilities,857.77,1
2024-07-09 17:35:38,Food,711.15,1
2024-06-23 03:23:37,Entertainment,145.14,1
2024-03-14 06:05:34,Travel,624.84,1
2024-09-28 08:56:27,Utilities,55.96,0
2024-04-14 17:09:54,Entertainment,44.25,0
2024-12-08 07:45:02,Food,52.91,0
2024-04-30 18:29:06,Travel,530.23,1
2024-12-03 21:41:15,Shopping,181.14,0
2024-02-08 05:16:12,Entertainment,512.07,1
2024-02-24 22:53:56,Health,175.31,0
2024-06-26 01:53:30,Entertainment,94.64,1
2024-06-04 09:19:20,Utilities,76.65,0
2024-08-11 05:37:21,Shopping,40.56,0
2024-04-11 19:49:50,Shopping,60.2,0
2024-07-01 07:47:41,Health,171.44,0
2024-07-14 23:14:43,Entertainment,217.58,1
2024-03-13 19:06:19,Food,152.56,0
2024-05-19 14:25:57,Entertainment,171.42,1
2024-08-03 09:42:05,Travel,44.25,0
2024-07-29 12:43:33,Health,43.34,0
2024-12-24 11:30:37,Travel,116.0,0
2024-10-17 22:43:28,Food,175.85,0
2024-01-28 02:20:41,Shopping,36.62,1
2024-02-22 10:56:14,Entertainment,144.07,0
2024-03-07 05:28:16,Shopping,121.18,0
2024-05-23 16:35:42,Travel,73.09,0
2024-01-29 07:26:22,Entertainment,74.07,0
2024-09-24 22:49:15,Travel,134.24,0
2024-05-17 20:26:52,Travel,82.06,0
2024-05-22 09:53:57,Travel,19.36,0
2024-08-07 16:24:13,Travel,128.86,0
2024-08-20 02:44:37,Travel,164.01,1
2024-02-08 10:48:59,Travel,494.05,1
2024-11-26 20:44:43,Health,27.75,0
2024-03-31 05:00:43,Utilities,15.49,0
2024-03-17 17:59:28,Health,137.58,0
2024-11-09 20:40:44,Food,80.38,0
2024-07-15 19:53:26,Shopping,121.54,0
2024-04-23 14:56:54,Utilities,21.15,0
2024-04-18 19:33:05,Utilities,25.94,0
2024-03-14 10:54:51,Utilities,169.9,0
2024-01-14 09:27:26,Utilities,127.7,0
2024-08-16 15:07:57,Health,92.04,0
2024-11-11 22:06:27,Travel,152.84,0
2024-02-16 20:32:43,Health,72.1,0
2024-04-16 04:26:31,Travel,112.2,1
2024-05-13 08:40:45,Travel,13.28,0
2024-08-09 11:31:53,Health,188.83,0
2024-12-09 16:03:59,Entertainment,144.95,0
2024-12-13 08:32:48,Utilities,29.0,0
2024-01-29 08:20:51,Utilities,125.67,0
2024-09-22 06:50:38,Shopping,192.66,0
2024-04-05 13:34:01,Food,143.34,0
2024-09-12 07:19:07,Shopping,465.89,1
2024-03-30 13:21:16,Food,74.01,0
2024-03-16 08:10:20,Shopping,85.16,0
2024-12-02 21:16:36,Shopping,174.43,1
2024-07-13 14:16:05,Health,68.52,0
2024-02-04 08:52:07,Travel,94.79,0
2024-09-18 05:12:05,Travel,139.1,0
2024-05-09 17:12:28,Health,109.11,0
2024-04-24 21:51:45,Health,184.85,0
2024-11-17 08:38:54,Travel,14.68,0
2024-09-04 21:02:13,Entertainment,91.24,0
2024-08-08 14:05:54,Health,128.94,0
2024-06-05 21:12:13,Entertainment,172.54,1
2024-01-16 14:06:33,Shopping,92.38,0
2024-02-28 18:04:25,Shopping,117.42,0
2024-06-09 03:29:24,Travel,240.01,1
2024-11-25 17:44:54,Entertainment,165.7,0
2024-03-24 17:32:11,Food,38.95,0
2024-05-15 06:58:12,Entertainment,151.67,0
2024-01-24 13:22:59,Health,854.14,1
2024-09-08 13:51:49,Food,95.46,0
2024-06-02 20:33:44,Health,106.9,0
2024-09-09 16:18:44,Travel,46.17,0
2024-02-03 05:28:50,Shopping,86.69,0
2024-12-12 12:26:44,Entertainment,175.77,0
2024-10-22 05:35:40,Food,62.58,0
2024-11-09 02:29:38,Entertainment,255.41,1
2024-10-28 12:22:50,Utilities,131.66,0
2024-07-23 18:33:09,Shopping,176.63,0
2024-11-14 19:30:17,Shopping,139.69,0
2024-01-13 13:23:53,Utilities,133.48,0
2024-07-21 12:00:42,Travel,582.98,1
2024-04-27 07:26:25,Utilities,110.33,0
2024-12-13 11:50:06,Utilities,141.67,0
2024-11-06 06:42:10,Utilities,781.28,1
2024-01-25 17:58:27,Food,139.14,0
2024-08-25 07:17:28,Shopping,128.1,0
2024-01-05 17:36:24,Utilities,76.67,0
2024-01-17 11:48:16,Utilities,107.27,0
2024-12-04 13:02:23,Travel,13.54,0
2024-07-20 13:20:05,Travel,146.57,0
2024-11-14 06:03:22,Food,36.25,0
2024-06-01 15:06:04,Food,33.28,0
2024-11-01 09:01:09,Shopping,173.89,0
2024-05-03 06:27:37,Shopping,38.67,0
2024-05-02 22:38:53,Shopping,159.75,0
2024-09-18 16:32:17,Health,612.0,1
2024-10-18 15:48:11,Entertainment,20.71,0
2024-01-08 15:32:58,Health,189.23,0
2024-03-02 22:21:25,Entertainment,606.74,1
2024-06-11 12:44:05,Utilities,120.43,0
2024-06-27 12:21:29,Travel,74.79,0
2024-10-15 10:40:05,Entertainment,23.1,0
2024-03-29 14:17:08,Health,110.32,0
2024-02-09 09:16:17,Shopping,140.96,0
2024-01-02 06:30:12,Food,43.64,0
2024-04-01 17:32:35,Shopping,107.33,0
2024-02-24 22:05:49,Entertainment,42.33,0
2024-04-18 13:43:05,Shopping,79.41,0
2024-06-06 14:09:04,Entertainment,72.51,0
2024-03-29 21:24:03,Travel,126.83,0
2024-05-26 08:32:07,Shopping,354.09,1
2024-10-18 13:14:32,Entertainment,680.22,1
2024-02-22 09:46:32,Utilities,84.27,0
2024-11-27 14:47:28,Health,158.24,0
2024-10-01 02:01:58,Shopping,198.3,1
2024-12-29 05:27:14,Utilities,154.91,0
2024-05-16 14:15:57,Food,515.22,1
2024-10-17 17:30:00,Entertainment,43.84,0
2024-09-29 23:22:13,Entertainment,235.68,1
2024-06-20 18:07:06,Shopping,166.42,1
2024-12-09 14:31:36,Shopping,114.01,0
2024-02-24 12:14:43,Utilities,19.82,0
2024-07-25 11:39:45,Shopping,99.0,1
2024-10-19 06:59:58,Shopping,139.52,0
2024-04-12 09:31:58,Food,162.27,0
2024-06-11 21:59:08,Health,68.68,0
2024-10-29 06:07:58,Shopping,88.15,0
2024-08-29 15:34:11,Utilities,26.52,0
2024-03-24 14:34:34,Health,164.96,0
2024-12-23 11:48:17,Health,29.66,0
2024-04-14 19:01:01,Food,647.51,1
2024-10-24 12:38:50,Food,125.64,0
2024-07-19 12:58:41,Food,79.63,0
2024-04-01 03:39:53,Entertainment,158.66,1
2024-07-08 21:00:11,Utilities,152.39,0
2024-08-03 16:15:57,Entertainment,161.02,0
2024-09-26 13:51:34,Utilities,143.33,0
2024-05-01 06:38:15,Health,113.56,0
2024-01-30 09:25:59,Shopping,136.12,0
2024-07-21 17:42:41,Entertainment,93.25,0
2024-04-29 16:29:17,Shopping,218.75,1
2024-08-06 15:14:39,Food,255.2,1
2024-04-11 16:25:09,Food,31.49,0
2024-09-25 14:45:18,Shopping,148.65,0
2024-12-27 20:02:55,Health,55.22,0
2024-03-17 02:14:51,Travel,162.69,1
2024-11-10 17:48:06,Entertainment,125.35,1
2024-10-10 12:40:57,Health,74.22,0
2024-12-11 06:51:25,Shopping,173.39,0
2024-09-05 18:20:35,Entertainment,11.96,0
2024-02-14 21:39:25,Travel,35.54,0
2024-04-30 15:40:16,Health,64.46,0
2024-11-04 18:00:41,Food,13.57,0
2024-11-04 15:40:01,Entertainment,25.94,0
2024-12-20 17:03:56,Utilities,522.95,1
2024-05-20 20:24:04,Travel,224.71,1
2024-01-02 07:57:00,Food,124.05,0
2024-04-01 10:05:37,Utilities,11.25,0
2024-04-15 00:04:21,Entertainment,228.09,1
2024-02-14 20:34:07,Shopping,156.02,0
2024-12-07 10:58:33,Food,134.65,0
2024-11-02 07:58:43,Travel,69.75,0
2024-12-10 13:28:06,Shopping,38.03,0
2024-09-15 11:04:30,Travel,180.19,0
2024-04-09 07:32:59,Utilities,69.23,0
2024-07-09 06:24:19,Food,33.56,0
2024-01-24 08:43:36,Utilities,91.17,0
2024-03-01 12:15:35,Utilities,56.19,0
2024-10-12 21:50:15,Utilities,78.14,0
2024-02-26 06:01:08,Entertainment,17.51,0
2024-10-16 07:53:05,Travel,48.3,0
2024-03-12 21:09:11,Entertainment,74.27,0
2024-12-23 05:06:18,Entertainment,21.37,0
2024-02-27 20:58:15,Entertainment,118.81,0
2024-07-14 22:13:39,Food,510.67,1
2024-04-28 08:22:37,Health,43.77,0
2024-10-06 07:28:40,Travel,129.72,0
2024-09-06 20:25:59,Utilities,192.37,0
2024-10-22 23:24:45,Entertainment,36.34,1
2024-01-17 00:17:16,Entertainment,21.43,1
2024-02-23 05:17:57,Utilities,84.73,0
2024-12-29 19:23:03,Utilities,194.45,0
2024-06-12 05:59:00,Shopping,128.96,0
2024-11-18 16:17:05,Health,89.82,0
2024-01-13 16:14:51,Utilities,83.45,0
2024-02-25 21:41:19,Health,48.13,0
2024-11-28 04:11:45,Shopping,180.33,1
2024-10-20 09:48:57,Shopping,184.85,0
2024-09-19 10:10:09,Shopping,809.48,1
2024-11-10 21:30:45,Shopping,396.07,1
2024-01-03 14:42:01,Utilities,127.64,0
2024-02-03 12:06:44,Food,132.12,0
2024-07-23 17:52:21,Travel,122.19,0
2024-05-23 10:21:18,Food,137.7,0
2024-06-12 13:55:07,Entertainment,650.32,1
2024-03-07 19:56:18,Utilities,21.74,0
2024-08-31 08:28:58,Entertainment,869.78,1
2024-01-22 23:40:39,Entertainment,112.37,1
2024-09-23 13:51:10,Shopping,142.11,0
2024-02-13 22:11:33,Travel,160.66,0
2024-04-14 19:12:47,Utilities,103.09,0
2024-01-02 20:33:51,Food,120.92,0
2024-12-28 19:23:24,Entertainment,155.63,1
2024-06-07 19:25:30,Entertainment,802.37,1
2024-07-30 17:07:18,Food,31.98,0
2024-03-14 11:21:53,Utilities,173.4,0
2024-08-28 01:11:47,Entertainment,175.59,1
2024-08-24 11:10:43,Travel,138.07,0
2024-05-14 14:44:21,Entertainment,132.43,0
2024-08-28 21:32:35,Food,22.28,0
2024-03-03 12:56:16,Health,108.25,0
2024-10-03 10:31:47,Utilities,45.63,0
2024-04-08 09:52:42,Shopping,164.31,0
2024-07-07 14:53:42,Utilities,16.14,0
2024-02-18 07:21:53,Utilities,18.0,0
2024-01-19 19:09:23,Travel,193.15,0
2024-06-03 12:38:54,Utilities,118.44,0
2024-08-26 23:03:17,Travel,33.83,1
2024-02-09 07:16:09,Shopping,29.63,0
2024-12-10 00:06:39,Travel,124.29,1
2024-03-01 15:13:46,Shopping,135.31,0
2024-04-06 13:44:22,Health,40.33,0
2024-11-22 06:49:42,Utilities,11.77,0
2024-09-10 06:55:10,Travel,129.62,0
2024-03-28 13:10:02,Shopping,56.09,0
2024-11-08 10:22:38,Health,85.98,0
2024-08-13 08:22:34,Travel,127.77,0
2024-12-29 12:49:51,Utilities,186.68,0
2024-10-17 06:40:51,Utilities,177.13,0
2024-05-16 11:17:36,Travel,16.02,0
2024-08-04 16:59:27,Food,163.46,0
2024-08-18 10:58:22,Travel,118.68,0
2024-01-16 07:24:03,Shopping,175.16,0
2024-04-23 22:14:48,Health,700.06,1
2024-02-02 10:58:24,Utilities,775.76,1
2024-04-14 14:27:05,Health,23.15,0
2024-04-13 08:47:03,Shopping,39.43,0
2024-06-25 05:25:50,Food,70.93,0
2024-05-25 01:15:33,Shopping,204.07,1
2024-11-17 03:27:53,Travel,106.44,1
2024-01-22 11:28:28,Shopping,95.96,0
2024-02-09 13:44:26,Travel,161.55,0
2024-11-19 23:00:21,Shopping,52.97,1
2024-09-30 18:48:16,Food,49.14,0
2024-01-13 19:50:51,Health,15.79,0
2024-06-02 04:40:30,Shopping,117.92,1
2024-02-28 11:05:58,Shopping,472.99,1
2024-03-03 21:08:04,Utilities,115.75,0
2024-12-27 19:50:52,Health,469.16,1
2024-07-31 19:56:07,Food,31.77,0
2024-06-27 05:09:48,Food,155.33,0
2024-05-30 14:16:15,Shopping,151.38,0
2024-06-23 20:55:10,Shopping,68.93,0
2024-05-19 06:19:19,Food,43.61,0
2024-07-07 21:08:24,Entertainment,40.45,0
2024-05-11 08:40:18,Travel,102.08,0
2024-12-28 02:45:43,Shopping,206.64,1
2024-03-31 07:40:56,Travel,19.93,0
2024-02-27 06:49:23,Travel,92.4,0
2024-10-03 13:12:16,Shopping,151.38,0
2024-05-07 05:15:36,Food,151.87,0
2024-08-20 05:55:22,Entertainment,594.78,1
