timestamp,category,amount,is_impulsive
2025-01-30 13:04:18,Travel,171.05,0
2025-03-01 10:16:25,Travel,185.33,0
2025-01-29 16:36:07,Health,178.43,0
2025-02-27 08:35:41,Utilities,99.11,0
2025-02-18 07:55:58,Health,378.29,1
2025-02-27 10:35:41,Shopping,81.4,1
2025-02-09 21:19:48,Utilities,61.65,0
2025-02-28 08:10:21,Health,111.68,0
2025-03-16 03:05:34,Shopping,216.06,1
2025-03-08 03:29:43,Entertainment,187.74,1
2025-01-13 01:43:54,Travel,148.24,1
2025-01-30 02:57:17,Shopping,130.64,1
2025-03-25 15:26:20,Food,345.01,1
2025-03-31 10:06:47,Shopping,163.07,0
2025-02-02 14:42:05,Health,686.59,1
2025-03-13 15:32:41,Food,76.8,0
2025-03-28 19:52:42,Shopping,35.74,0
2025-03-10 16:09:31,Utilities,162.5,0
2025-02-09 10:05:45,Utilities,850.35,1
2025-02-20 16:19:57,Utilities,139.28,0
2025-01-25 14:28:57,Food,101.84,0
2025-01-07 09:43:33,Health,423.69,1
2025-02-20 14:11:11,Travel,139.76,0
2025-03-26 13:42:42,Health,883.88,1
2025-01-09 08:07:46,Health,120.42,0
2025-02-10 15:12:37,Entertainment,565.47,1
2025-02-08 07:40:49,Health,148.79,0
2025-01-10 01:18:11,Travel,114.65,1
2025-02-27 00:29:14,Entertainment,89.84,1
2025-02-17 18:38:49,Entertainment,147.37,0
2025-03-20 03:37:44,Entertainment,158.52,1
2025-03-11 15:44:43,Utilities,53.86,0
2025-02-21 10:01:21,Shopping,132.79,0
2025-02-06 18:59:18,Entertainment,141.82,0
2025-03-09 13:27:44,Travel,965.33,1
2025-02-22 15:11:04,Travel,145.64,0
2025-03-02 19:15:31,Food,122.79,0
2025-01-18 20:18:33,Entertainment,48.79,0
2025-03-20 15:37:48,Entertainment,111.16,0
2025-02-17 19:36:32,Utilities,100.87,0
2025-01-21 18:22:14,Utilities,34.55,0
2025-01-26 17:31:18,Shopping,181.6,0
2025-01-03 22:40:11,Entertainment,73.11,1
2025-01-13 10:26:52,Travel,42.17,0
2025-02-01 13:22:21,Shopping,167.3,0
2025-03-25 20:19:35,Shopping,250.54,1
2025-02-14 22:22:42,Shopping,150.37,0
2025-03-18 20:01:31,Utilities,88.3,0
2025-03-22 21:54:04,Shopping,69.58,0
2025-01-21 06:41:47,Entertainment,175.13,0
2025-01-12 15:32:00,Entertainment,62.97,0
2025-01-13 20:54:34,Entertainment,140.35,1
2025-02-14 17:44:16,Food,142.92,0
2025-03-28 18:17:01,Utilities,128.49,0
2025-01-07 22:32:17,Health,53.51,0
2025-01-25 16:37:31,Food,518.69,1
2025-02-07 11:21:11,Travel,93.54,0
2025-03-08 06:30:31,Travel,47.28,0
2025-03-27 11:17:28,Health,111.31,0
2025-01-03 14:50:13,Entertainment,67.18,0
2025-03-13 12:58:00,Travel,65.01,0
2025-02-08 08:37:54,Travel,18.42,0
2025-01-24 13:06:08,Entertainment,164.26,0
2025-03-12 09:27:22,Travel,152.69,0
2025-01-09 09:57:16,Travel,143.81,0
2025-02-24 15:27:26,Utilities,103.89,0
2025-03-01 11:35:00,Health,140.75,0
2025-01-05 01:57:02,Shopping,51.91,1
2025-01-03 04:17:29,Travel,126.06,1
2025-01-25 16:47:21,Health,46.62,0
2025-01-19 22:25:46,Health,37.58,0
2025-03-25 10:50:26,Utilities,19.27,0
2025-02-23 07:24:55,Food,82.93,0
2025-01-19 15:15:34,Shopping,982.06,1
2025-03-14 12:40:04,Shopping,174.67,0
2025-03-13 18:50:09,Health,126.38,0
2025-02-13 22:58:33,Travel,96.63,0
2025-01-24 07:37:15,Food,90.79,0
2025-03-29 21:28:48,Travel,106.09,0
2025-03-05 19:05:40,Health,121.75,0
2025-03-08 18:05:17,Shopping,60.14,0
2025-02-11 18:23:49,Health,95.59,0
2025-01-16 09:13:46,Health,168.61,0
2025-03-03 11:15:58,Food,160.57,0
2025-01-11 12:19:18,Utilities,75.19,0
2025-02-08 06:35:19,Food,71.85,0
2025-02-05 14:11:55,Food,130.42,0
2025-02-28 03:39:59,Shopping,116.31,1
2025-01-12 22:14:16,Travel,112.77,0
2025-01-18 10:09:59,Utilities,15.72,0
2025-02-08 04:00:34,Shopping,66.44,1
2025-03-19 11:09:19,Utilities,56.99,0
2025-01-04 08:10:19,Utilities,104.89,0
2025-01-12 01:25:35,Shopping,60.39,1
2025-03-22 02:05:50,Travel,67.95,1
2025-01-28 07:30:04,Health,817.13,1
2025-02-18 06:18:02,Food,63.64,0
2025-01-11 06:41:13,Utilities,147.65,0
2025-01-10 21:13:33,Entertainment,106.81,0
2025-02-05 15:05:55,Entertainment,87.1,0
2025-01-17 18:46:23,Entertainment,69.8,0
2025-01-12 15:24:22,Health,166.75,0
2025-02-05 15:13:25,Travel,118.94,0
2025-01-16 06:08:15,Entertainment,20.77,0
2025-01-03 08:51:53,Utilities,112.23,0
2025-03-25 07:25:30,Travel,104.89,0
2025-03-15 18:19:08,Food,31.9,0
2025-03-19 16:02:22,Food,110.25,0
2025-02-16 20:20:49,Travel,69.61,0
2025-01-09 11:35:05,Utilities,40.67,0
2025-03-27 10:51:24,Shopping,97.55,0
2025-03-30 10:07:32,Health,171.25,0
2025-02-06 20:26:01,Travel,17.4,0
2025-02-12 08:25:17,Health,124.43,0
2025-02-04 19:30:19,Entertainment,34.75,0
2025-03-24 21:41:39,Utilities,63.62,0
2025-01-03 21:01:16,Entertainment,28.2,0
2025-02-06 21:49:54,Shopping,820.29,1
2025-02-11 14:34:33,Travel,73.63,0
2025-03-11 22:57:09,Food,84.71,0
2025-02-19 12:57:11,Health,115.33,0
2025-01-13 09:17:04,Entertainment,51.11,0
2025-03-02 09:20:08,Entertainment,179.43,0
2025-01-16 18:24:37,Food,145.97,0
2025-03-08 13:51:05,Shopping,87.99,0
2025-02-27 11:26:22,Travel,471.25,1
2025-01-26 20:11:39,Travel,37.57,0
2025-03-14 11:57:05,Shopping,139.3,0
2025-02-27 12:07:40,Entertainment,10.55,0
2025-03-21 16:43:15,Travel,82.82,0
2025-01-09 18:14:44,Entertainment,108.76,1
2025-03-10 14:07:26,Entertainment,56.5,0
2025-03-04 18:09:03,Health,184.75,0
2025-03-27 17:25:52,Entertainment,126.19,0
2025-03-09 21:47:32,Travel,562.01,1
2025-02-19 20:08:48,Food,136.42,0
2025-03-22 18:35:14,Utilities,53.65,0
2025-03-30 07:06:10,Food,114.33,0
2025-03-08 17:33:20,Food,120.69,0
2025-01-27 14:57:12,Travel,174.06,0
2025-02-02 09:59:42,Travel,25.59,0
2025-02-09 21:41:12,Travel,86.77,0
2025-02-08 15:21:11,Shopping,122.44,0
2025-01-16 17:36:40,Utilities,155.97,0
2025-03-20 07:50:27,Entertainment,795.67,1
2025-02-01 18:43:09,Shopping,128.17,0
2025-03-30 17:34:06,Entertainment,104.46,1
2025-01-13 07:39:12,Shopping,149.49,0
2025-02-01 14:53:32,Shopping,488.09,1
2025-03-07 18:00:10,Entertainment,52.41,0
2025-03-24 20:28:09,Shopping,819.23,1
2025-02-06 06:43:17,Health,10.66,0
2025-01-12 10:38:42,Travel,32.75,0
2025-03-06 10:52:33,Utilities,147.81,0
2025-01-01 13:29:15,Entertainment,63.14,0
2025-01-19 21:12:52,Travel,95.38,0
2025-03-12 16:21:30,Food,88.64,0
2025-03-05 07:35:59,Entertainment,159.05,0
2025-01-08 17:32:00,Shopping,688.61,1
2025-01-22 19:27:04,Utilities,157.57,0
2025-03-15 08:17:48,Utilities,149.81,0
2025-01-25 06:20:05,Shopping,167.64,0
2025-02-20 16:35:00,Entertainment,11.26,0
2025-03-01 13:55:30,Food,404.7,1
2025-03-18 12:11:40,Entertainment,83.26,1
2025-02-01 15:44:46,Shopping,111.65,0
2025-03-22 11:47:21,Entertainment,120.86,0
2025-02-01 06:59:21,Health,61.97,0
2025-03-16 03:59:26,Shopping,108.4,1
2025-02-22 12:06:33,Travel,73.12,0
2025-03-10 21:29:43,Health,110.5,0
2025-02-13 23:21:27,Travel,97.64,1
2025-03-12 13:34:10,Shopping,88.5,0
2025-01-16 12:24:26,Health,395.8,1
2025-03-09 06:13:25,Entertainment,127.62,0
2025-01-24 14:09:32,Shopping,154.39,0
2025-02-28 17:48:05,Health,73.56,0
2025-03-28 07:43:25,Food,103.53,0
2025-03-26 07:07:25,Entertainment,99.67,0
2025-01-24 13:05:51,Travel,145.83,0
2025-03-24 06:23:11,Travel,110.13,0
2025-02-11 06:40:01,Shopping,140.94,0
2025-02-17 14:38:36,Entertainment,40.08,0
2025-03-31 16:11:26,Food,171.39,0
2025-01-01 16:29:42,Health,44.73,0
2025-01-07 17:55:04,Shopping,149.82,0
2025-03-17 11:29:02,Entertainment,84.49,0
2025-02-13 22:33:07,Entertainment,901.55,1
2025-02-22 14:40:30,Food,187.17,0
2025-02-28 22:59:08,Travel,372.04,1
2025-02-11 12:40:45,Shopping,146.45,0
2025-03-05 10:56:32,Health,25.99,0
2025-02-17 16:45:52,Entertainment,129.08,0
2025-02-18 16:11:09,Entertainment,83.49,1
2025-03-26 09:56:55,Entertainment,129.83,0
2025-02-24 22:05:00,Utilities,63.38,0
2025-02-23 10:32:33,Travel,132.5,0
2025-01-27 09:30:47,Food,156.04,0
2025-03-24 16:28:14,Health,5.6,0
2025-02-24 08:51:20,Entertainment,82.55,0
2025-01-28 09:48:50,Entertainment,6.69,0
2025-01-04 14:09:00,Utilities,79.49,0
2025-03-12 20:12:06,Food,85.14,0
2025-01-09 16:02:56,Entertainment,127.79,0
2025-01-26 10:14:55,Entertainment,930.55,1
2025-03-01 07:12:13,Entertainment,112.7,0
2025-02-09 22:53:15,Entertainment,39.12,0
2025-01-14 13:05:05,Travel,182.53,0
2025-02-03 11:35:56,Entertainment,82.83,0
2025-02-20 10:05:30,Shopping,117.59,0
2025-01-21 10:18:40,Travel,162.23,0
2025-03-21 08:23:34,Food,161.16,0
2025-03-16 07:39:37,Utilities,43.97,0
2025-03-13 18:30:39,Food,71.71,0
2025-03-23 17:39:19,Travel,69.14,0
2025-03-18 07:40:03,Food,126.72,0
2025-03-28 16:07:46,Utilities,9.69,0
2025-01-10 08:38:14,Travel,73.23,0
2025-01-08 13:23:09,Entertainment,92.77,0
2025-02-03 14:16:36,Entertainment,111.46,0
2025-02-11 20:01:30,Utilities,119.85,0
2025-02-12 10:54:05,Food,168.23,0
2025-03-13 10:57:40,Travel,92.71,0
2025-03-31 10:30:42,Entertainment,71.67,0
2025-02-14 06:04:02,Shopping,100.41,0
2025-03-04 16:03:53,Travel,97.4,0
2025-03-30 13:27:52,Food,91.59,0
2025-01-16 06:34:07,Food,900.14,1
2025-01-15 22:48:39,Utilities,187.64,0
2025-01-26 20:16:07,Health,138.16,0
2025-03-25 10:57:07,Health,97.62,0
2025-01-04 11:02:16,Travel,151.56,0
2025-02-25 22:14:23,Health,152.37,0
2025-02-09 17:46:17,Shopping,17.66,0
2025-01-18 13:56:10,Travel,52.13,0
2025-01-29 09:03:43,Entertainment,116.91,0
2025-01-15 11:09:36,Food,133.28,0
2025-02-18 18:05:00,Food,67.38,0
2025-02-06 22:13:01,Food,25.61,0
2025-03-14 13:47:40,Shopping,31.28,0
2025-03-13 06:59:19,Food,158.87,0
2025-01-25 16:15:38,Entertainment,24.68,0
2025-03-17 11:27:12,Utilities,587.87,1
2025-02-14 17:36:22,Travel,26.09,0
2025-01-31 14:22:49,Utilities,108.01,0
2025-03-26 14:17:25,Food,882.42,1
2025-01-31 19:17:09,Food,131.37,0
2025-02-19 11:47:27,Shopping,15.88,0
2025-03-05 19:48:17,Shopping,78.31,0
2025-03-10 09:30:51,Food,145.63,0
2025-01-20 12:57:38,Shopping,46.35,0
2025-01-29 04:34:48,Shopping,219.27,1
2025-02-06 12:04:04,Travel,90.27,0
2025-01-24 13:42:50,Health,716.45,1
2025-03-09 22:43:27,Travel,74.64,0
2025-02-14 10:42:34,Entertainment,124.94,0
2025-01-18 20:06:56,Entertainment,11.23,0
2025-02-02 12:56:18,Travel,6.09,0
2025-03-21 21:52:06,Utilities,765.77,1
2025-02-05 22:50:26,Entertainment,92.7,1
2025-01-06 21:16:01,Shopping,92.5,0
2025-02-18 08:09:02,Health,81.55,0
2025-03-12 13:28:56,Food,31.54,0
2025-01-31 20:17:06,Shopping,169.02,0
2025-03-22 09:30:26,Health,168.0,0
2025-01-10 13:26:48,Shopping,697.71,1
2025-01-05 09:13:25,Entertainment,38.8,0
2025-02-26 18:32:41,Health,929.12,1
2025-03-13 01:54:58,Entertainment,195.84,1
2025-03-28 13:45:17,Health,26.75,0
2025-02-03 22:18:35,Health,60.99,0
2025-01-08 21:44:00,Entertainment,155.86,0
2025-01-01 09:13:52,Utilities,102.06,0
2025-03-27 13:54:29,Entertainment,81.99,0
2025-01-02 18:36:32,Health,129.23,0
2025-01-01 11:36:12,Travel,164.14,0
2025-03-03 20:19:43,Entertainment,175.4,0
2025-03-14 21:08:36,Travel,108.4,0
2025-02-18 10:06:53,Shopping,101.14,0
2025-03-10 20:54:57,Travel,28.18,0
2025-03-21 13:22:38,Entertainment,111.53,1
2025-02-01 20:56:00,Travel,16.92,0
2025-03-31 13:41:39,Travel,112.61,0
2025-02-24 06:49:11,Health,43.68,0
2025-02-25 11:29:15,Health,53.05,0
2025-02-14 20:04:34,Travel,16.88,0
2025-03-22 22:34:58,Shopping,157.77,0
2025-03-08 12:27:11,Health,482.42,1
2025-02-18 16:43:13,Food,121.96,0
2025-02-01 04:13:02,Travel,67.92,1
2025-03-11 20:01:31,Shopping,174.07,0
2025-01-31 16:33:33,Utilities,69.5,0
2025-03-29 11:31:06,Utilities,39.34,0
2025-02-05 16:49:29,Entertainment,141.7,0
2025-03-16 07:07:27,Travel,41.24,0
2025-03-21 06:36:26,Entertainment,106.63,1
2025-02-22 14:48:53,Health,355.37,1
2025-01-05 21:39:59,Travel,373.07,1
2025-01-31 15:35:05,Health,33.35,0
2025-03-31 15:52:33,Entertainment,175.61,1
2025-03-30 13:19:11,Utilities,17.76,0
2025-03-17 20:28:07,Utilities,142.71,0
2025-02-27 16:48:47,Entertainment,133.49,0
2025-03-19 17:48:57,Travel,91.2,0
2025-03-17 17:37:59,Entertainment,185.45,0
2025-02-08 17:16:37,Shopping,105.98,0
2025-01-31 20:58:37,Shopping,167.49,0
2025-01-13 02:34:01,Entertainment,216.26,1
2025-01-26 12:11:28,Entertainment,7.36,0
2025-02-02 07:27:11,Utilities,170.41,0
2025-03-20 11:11:02,Shopping,152.03,0
2025-01-13 21:25:47,Shopping,64.61,0
2025-01-12 16:33:21,Entertainment,57.37,0
2025-03-07 12:03:51,Food,187.73,0
2025-01-26 12:38:20,Utilities,23.9,0
2025-03-15 12:21:58,Travel,158.5,0
2025-01-15 10:07:42,Health,83.07,0
2025-01-01 18:33:23,Health,142.15,0
2025-01-23 22:06:05,Travel,24.89,0
2025-03-30 21:39:01,Entertainment,43.46,0
2025-02-18 20:55:43,Entertainment,23.57,0
2025-02-07 04:44:10,Travel,223.19,1
2025-02-27 06:04:49,Shopping,105.15,0
2025-01-04 09:19:47,Travel,10.08,0
2025-02-18 10:28:00,Entertainment,90.32,0
2025-02-21 17:46:16,Entertainment,22.75,0
2025-02-24 12:05:41,Food,139.44,0
2025-03-17 11:12:05,Food,71.84,0
2025-03-07 21:55:59,Food,120.88,0
2025-03-15 22:21:40,Health,188.73,0
2025-01-22 10:10:33,Entertainment,18.28,0
2025-03-18 17:52:30,Utilities,102.91,0
2025-01-15 06:36:39,Entertainment,45.88,0
2025-02-08 17:30:49,Entertainment,71.29,0
2025-03-23 02:19:14,Shopping,43.9,1
2025-02-26 20:37:23,Entertainment,146.09,0
2025-01-16 23:39:54,Entertainment,140.53,1
2025-02-27 04:51:15,Shopping,118.35,1
2025-03-07 08:22:35,Shopping,116.28,0
2025-03-14 18:40:59,Food,122.24,0
2025-02-15 16:43:34,Utilities,30.54,0
2025-03-09 18:49:15,Health,112.17,0
2025-03-18 08:50:00,Entertainment,843.03,1
2025-02-04 15:34:39,Travel,17.17,0
2025-01-21 10:57:31,Food,36.83,0
2025-02-14 06:44:43,Health,23.79,0
2025-02-22 11:57:02,Health,130.37,0
2025-01-26 02:20:51,Travel,180.73,1
2025-03-20 09:31:21,Utilities,182.87,0
2025-02-22 06:10:56,Travel,91.5,0
2025-03-19 15:36:45,Health,20.72,0
2025-01-31 21:12:54,Entertainment,74.03,1
2025-02-16 08:05:42,Travel,78.39,0
2025-01-14 22:56:26,Travel,73.99,0
2025-01-06 15:46:44,Shopping,65.75,0
2025-01-09 13:32:01,Utilities,62.15,0
2025-02-04 13:00:12,Travel,162.49,0
2025-01-10 02:20:39,Shopping,91.08,1
2025-01-21 16:12:08,Utilities,17.62,0
2025-02-27 07:03:41,Food,81.09,0
2025-02-05 07:18:24,Entertainment,18.23,0
2025-01-26 11:00:05,Utilities,748.33,1
2025-01-28 04:55:30,Travel,231.85,1
2025-03-01 15:48:11,Travel,139.42,0
2025-03-20 21:52:50,Food,119.75,0
2025-03-09 23:34:25,Entertainment,35.05,1
2025-03-05 13:36:35,Shopping,149.21,0
2025-01-30 13:23:55,Shopping,124.19,0
2025-01-21 20:56:36,Shopping,89.82,0
2025-01-19 18:17:57,Travel,585.41,1
2025-01-10 07:29:25,Health,84.2,0
2025-01-31 13:17:34,Utilities,104.25,0
2025-03-18 12:31:25,Shopping,146.51,0
2025-02-26 20:33:35,Food,183.1,0
2025-01-11 19:15:41,Entertainment,156.24,0
2025-02-21 17:38:44,Health,41.33,0
2025-03-15 09:37:44,Shopping,173.6,0
2025-02-18 20:07:38,Entertainment,76.08,0
2025-02-03 19:48:10,Food,760.14,1
2025-01-23 15:18:22,Food,135.85,0
2025-01-26 19:25:50,Travel,76.84,0
2025-03-27 11:06:25,Entertainment,54.09,0
2025-03-07 17:47:51,Health,830.01,1
2025-01-11 13:06:51,Utilities,170.3,0
2025-03-30 07:48:37,Health,114.75,0
2025-02-24 12:27:01,Entertainment,130.44,0
2025-01-26 11:36:32,Shopping,161.44,0
2025-02-14 13:43:16,Shopping,99.16,0
2025-03-01 00:52:12,Entertainment,95.72,1
2025-01-16 13:19:10,Health,142.42,0
2025-02-15 20:09:30,Health,34.45,0
2025-01-21 21:13:39,Shopping,152.58,0
2025-01-08 01:03:50,Shopping,219.83,1
2025-02-27 10:43:34,Shopping,169.79,0
2025-03-15 06:52:13,Travel,51.79,0
2025-03-12 06:18:23,Entertainment,99.28,0
2025-01-06 17:05:16,Food,14.12,0
2025-01-09 09:09:44,Health,30.29,0
2025-03-21 15:21:23,Entertainment,89.2,1
2025-03-22 14:39:23,Entertainment,7.76,0
2025-01-15 22:36:54,Food,168.03,0
2025-01-11 07:54:08,Travel,73.59,0
2025-03-07 18:14:16,Shopping,32.24,0
2025-01-22 19:04:34,Entertainment,9.27,0
2025-03-15 17:31:07,Utilities,72.1,0
2025-02-11 11:21:06,Food,124.9,0
2025-01-16 19:38:18,Travel,138.48,0
2025-01-14 14:50:18,Utilities,150.08,0
2025-02-11 18:02:56,Entertainment,164.41,0
2025-03-14 18:08:11,Health,169.56,0
2025-03-04 19:33:39,Health,12.1,0
2025-01-28 19:04:47,Travel,72.45,0
2025-01-21 15:19:22,Travel,105.39,0
2025-02-17 20:05:06,Food,128.55,0
2025-02-05 06:26:28,Health,123.48,0
2025-02-26 17:17:46,Travel,13.54,0
2025-02-28 21:21:13,Travel,85.91,0
2025-01-21 17:54:55,Travel,95.66,0
2025-01-03 06:30:04,Utilities,164.59,0
2025-02-01 16:13:59,Travel,131.65,0
2025-01-10 18:36:24,Health,35.69,0
2025-02-01 18:15:50,Food,136.01,0
2025-01-31 07:05:13,Shopping,69.33,0
2025-03-28 22:00:10,Utilities,82.49,0
2025-01-21 06:30:16,Entertainment,154.65,0
2025-01-16 07:59:12,Travel,174.11,0
2025-03-19 12:25:42,Utilities,347.65,1
2025-02-24 20:26:31,Shopping,186.1,0
2025-02-21 08:27:08,Travel,183.52,0
2025-01-08 07:14:08,Food,16.97,0
2025-01-28 12:39:49,Travel,188.52,0
2025-01-04 09:52:43,Health,167.33,0
2025-03-18 15:52:57,Travel,83.09,0
2025-02-06 17:23:08,Travel,116.33,0
2025-03-08 11:19:29,Entertainment,102.02,0
2025-01-20 19:00:16,Entertainment,712.12,1
2025-01-20 15:57:29,Utilities,74.07,0
2025-01-24 09:10:38,Utilities,147.53,0
2025-01-21 07:00:49,Food,148.53,0
2025-03-14 21:13:13,Food,188.49,0
2025-03-15 16:51:22,Shopping,185.44,0
2025-02-12 08:28:24,Health,95.12,0
2025-02-04 11:14:51,Food,850.68,1
2025-01-26 09:12:05,Entertainment,143.67,0
2025-03-05 12:32:55,Food,832.57,1
2025-02-03 02:48:37,Entertainment,151.51,1
2025-01-02 20:10:54,Food,45.74,0
2025-01-12 15:49:14,Travel,564.48,1
2025-02-03 07:02:29,Entertainment,130.68,1
2025-01-19 16:25:28,Utilities,31.25,0
2025-03-10 13:32:02,Entertainment,61.94,0
2025-01-05 17:21:44,Shopping,166.44,0
2025-03-04 19:53:02,Utilities,67.42,0
2025-03-06 15:21:44,Entertainment,9.29,0
2025-01-28 00:28:16,Shopping,131.49,1
2025-01-24 12:52:44,Shopping,36.39,0
2025-01-13 11:15:05,Shopping,80.01,0
2025-01-12 17:46:13,Entertainment,406.0,1
2025-01-02 15:42:03,Shopping,66.16,0
2025-01-12 19:36:16,Health,104.14,0
2025-02-05 06:21:05,Utilities,109.31,0
2025-02-14 13:51:16,Entertainment,175.79,0
2025-01-13 17:25:39,Entertainment,42.95,0
2025-02-03 10:33:44,Shopping,157.8,1
2025-03-19 14:50:56,Food,53.92,0
2025-01-02 11:50:35,Utilities,105.89,0
2025-02-11 07:11:12,Food,138.02,0
2025-01-19 10:44:00,Entertainment,15.61,0
2025-02-08 12:45:59,Food,157.74,0
2025-02-08 21:15:35,Shopping,65.61,0
2025-01-16 21:02:48,Travel,147.81,0
2025-02-24 18:38:26,Entertainment,97.03,0
2025-01-21 12:50:47,Travel,31.05,0
2025-01-21 17:10:31,Travel,59.29,0
2025-03-10 19:00:07,Entertainment,50.59,0
2025-01-29 14:29:55,Health,75.56,0
2025-02-21 07:14:27,Entertainment,81.73,1
2025-01-03 14:15:18,Food,31.52,0
2025-03-05 11:10:57,Utilities,24.48,0
2025-03-01 07:20:31,Utilities,114.03,0
2025-02-23 19:01:16,Health,143.91,0
2025-01-19 08:10:45,Travel,173.95,0
2025-02-21 17:04:16,Food,63.96,0
2025-01-09 12:00:54,Utilities,176.16,0
2025-03-10 06:58:25,Food,144.82,0
2025-01-11 06:13:33,Entertainment,151.72,1
2025-03-06 18:31:30,Entertainment,174.68,0
2025-02-09 19:10:08,Health,43.29,0
2025-02-03 09:42:30,Food,70.07,0
2025-01-05 07:30:46,Food,421.13,1
2025-01-13 07:13:20,Health,30.42,0
2025-02-21 16:51:16,Food,173.04,0
2025-01-23 12:34:38,Shopping,86.58,0
2025-03-23 01:52:11,Travel,216.85,1
2025-02-21 19:46:48,Utilities,88.15,0
2025-01-26 17:36:16,Utilities,151.07,0
2025-03-09 19:12:04,Shopping,64.0,0
2025-01-05 21:03:45,Travel,186.24,0
2025-02-24 17:20:00,Food,9.03,0
